2021-04-11 08:56:17.938 INFO  org.glowroot - Glowroot version: 0.13.5, built 2019-07-23 01:30:08 +0000
2021-04-11 18:03:18.928 INFO  org.glowroot - Glowroot version: 0.13.5, built 2019-07-23 01:30:08 +0000
2021-04-11 18:03:18.930 INFO  org.glowroot - Java version: 11.0.4 (AdoptOpenJDK / Windows 10)
2021-04-11 18:03:18.931 INFO  org.glowroot - Java args: -javaagent:C:\src\Projeto\glowroot\glowroot.jar -javaagent:C:\Users\lucas\IntelliJ IDEA Community Edition 2020.2.3\lib\idea_rt.jar=55405:C:\Users\lucas\IntelliJ IDEA Community Edition 2020.2.3\bin
2021-04-11 18:03:25.476 INFO  org.glowroot - UI listening on 127.0.0.1:4000 (to access the UI from remote machines, change the bind address to 0.0.0.0, either in the Glowroot UI under Configuration > Web or directly in the admin.json file, and then restart JVM to take effect)
2021-04-11 18:13:08.380 INFO  org.glowroot - Glowroot version: 0.13.5, built 2019-07-23 01:30:08 +0000
2021-04-11 18:13:08.382 INFO  org.glowroot - Java version: 11.0.4 (AdoptOpenJDK / Windows 10)
2021-04-11 18:13:08.383 INFO  org.glowroot - Java args: -javaagent:C:\src\Projeto\glowroot\glowroot.jar -javaagent:C:\Users\lucas\IntelliJ IDEA Community Edition 2020.2.3\lib\idea_rt.jar=56267:C:\Users\lucas\IntelliJ IDEA Community Edition 2020.2.3\bin
2021-04-11 18:13:14.711 INFO  org.glowroot - UI listening on 127.0.0.1:4000 (to access the UI from remote machines, change the bind address to 0.0.0.0, either in the Glowroot UI under Configuration > Web or directly in the admin.json file, and then restart JVM to take effect)
2021-04-11 18:42:25.164 INFO  org.glowroot - Glowroot version: 0.13.5, built 2019-07-23 01:30:08 +0000
2021-04-11 18:42:25.167 INFO  org.glowroot - Java version: 11.0.4 (AdoptOpenJDK / Windows 10)
2021-04-11 18:42:25.168 INFO  org.glowroot - Java args: -javaagent:C:\src\Projeto\glowroot\glowroot.jar -javaagent:C:\Users\lucas\IntelliJ IDEA Community Edition 2020.2.3\lib\idea_rt.jar=62545:C:\Users\lucas\IntelliJ IDEA Community Edition 2020.2.3\bin
2021-04-11 18:42:30.058 INFO  org.glowroot - UI listening on 127.0.0.1:4000 (to access the UI from remote machines, change the bind address to 0.0.0.0, either in the Glowroot UI under Configuration > Web or directly in the admin.json file, and then restart JVM to take effect)
2021-04-11 18:45:21.482 INFO  org.glowroot - Glowroot version: 0.13.5, built 2019-07-23 01:30:08 +0000
2021-04-11 18:45:21.485 INFO  org.glowroot - Java version: 11.0.4 (AdoptOpenJDK / Windows 10)
2021-04-11 18:45:21.485 INFO  org.glowroot - Java args: -javaagent:C:\src\Projeto\glowroot\glowroot.jar -javaagent:C:\Users\lucas\IntelliJ IDEA Community Edition 2020.2.3\lib\idea_rt.jar=62777:C:\Users\lucas\IntelliJ IDEA Community Edition 2020.2.3\bin
2021-04-11 18:45:27.882 INFO  org.glowroot - UI listening on 127.0.0.1:4000 (to access the UI from remote machines, change the bind address to 0.0.0.0, either in the Glowroot UI under Configuration > Web or directly in the admin.json file, and then restart JVM to take effect)
2021-04-11 18:45:37.710 INFO  org.glowroot - Glowroot version: 0.13.5, built 2019-07-23 01:30:08 +0000
2021-04-11 18:45:37.712 INFO  org.glowroot - Java version: 11.0.4 (AdoptOpenJDK / Windows 10)
2021-04-11 18:45:37.713 INFO  org.glowroot - Java args: -javaagent:C:\src\Projeto\glowroot\glowroot.jar -javaagent:C:\Users\lucas\IntelliJ IDEA Community Edition 2020.2.3\lib\idea_rt.jar=62807:C:\Users\lucas\IntelliJ IDEA Community Edition 2020.2.3\bin
2021-04-11 18:45:45.103 INFO  org.glowroot - UI listening on 127.0.0.1:4000 (to access the UI from remote machines, change the bind address to 0.0.0.0, either in the Glowroot UI under Configuration > Web or directly in the admin.json file, and then restart JVM to take effect)
